PromoID,PromoType,PromoDate,UserID,Treatment,GrossBooking,Age,Gender,NumberOfBooking,ResponseToPastPromo,LastBooking(Days),isMember,average_apps_open_week
1,N/A,,700,0,109.40803018625992,69,male,4,1,243,0,30.35270300517747
1,N/A,2024-01-04,701,1,316.61936018248747,34,male,46,0,319,0,30.145750446132254
1,N/A,,702,0,110.36531225572409,24,female,48,1,86,0,30.157389339785656
1,N/A,,703,0,102.07669271892969,42,female,34,0,216,0,31.195447968338637
1,N/A,,704,0,107.14747778434406,62,male,43,0,6,0,31.029477882238986
1,N/A,2024-01-07,705,1,320.4120536644665,21,male,33,1,277,0,31.52668660364884
1,N/A,,706,0,99.31666484339786,53,male,32,1,336,0,32.7722875259896
1,N/A,2024-01-02,707,1,161.6972291746948,23,male,20,0,209,0,31.177419690262898
1,N/A,,708,0,103.0256244882303,48,female,16,0,168,0,30.169426895295672
1,N/A,,709,0,108.77874372035035,36,male,21,0,329,0,30.27897689504872
1,N/A,,710,0,99.25375620919701,61,female,47,1,137,1,31.846387143052254
1,N/A,,711,0,109.21432774481863,56,female,36,0,305,0,30.234844334055442
1,N/A,,712,0,105.58434226420701,44,male,14,0,229,0,30.075286546196477
1,N/A,,713,0,89.45261509445255,27,female,34,0,307,0,31.214966527932965
1,N/A,,714,0,90.83225434275542,43,female,27,1,160,0,30.51504510575626
1,N/A,,715,0,96.1737922336442,36,female,6,0,0,0,32.526229426502525
1,N/A,,716,0,102.07089024237175,56,female,31,0,235,0,31.05055116473726
1,N/A,,717,0,92.16634188606294,20,male,10,1,187,0,30.094771200650516
1,N/A,,718,0,95.93517294713364,62,male,9,0,3,0,32.953757035544996
1,N/A,,719,0,99.97534747474047,30,female,8,1,131,0,30.299157347143197
1,N/A,,720,0,111.28293536941337,67,male,13,0,217,0,30.411300838517203
1,N/A,,721,0,104.40811071782957,45,male,12,0,259,0,30.514600094265205
1,N/A,,722,0,110.883136821989,37,male,24,1,0,1,30.052582858575317
1,N/A,,723,0,101.45795217061242,45,male,1,0,70,0,30.686202197343484
1,N/A,,724,0,100.73932144595264,25,male,34,0,177,0,30.131611512289386
1,N/A,,725,0,99.26328751271238,58,female,6,1,188,0,30.51244414401077
1,N/A,2024-01-02,726,1,238.36996725629646,56,male,20,0,290,0,30.431875494264954
1,N/A,,727,0,99.61823897531582,18,male,17,0,7,0,31.482101031231746
1,N/A,,728,0,108.48785600497209,20,male,2,0,252,0,31.625417466324187
1,N/A,,729,0,94.15425663504023,30,male,41,1,291,0,30.16654216762943
1,N/A,,730,0,95.30891875585996,45,female,38,0,243,0,30.456576083399842
1,N/A,,731,0,97.36180029438515,66,female,40,0,122,0,30.467372152271217
1,N/A,2024-01-03,732,1,72.38696797123957,42,female,48,1,298,1,30.16417965354405
1,N/A,,733,0,95.75941126208556,50,female,10,0,282,0,31.601735180049914
1,N/A,,734,0,102.17972365806393,55,male,38,0,31,0,31.228362251354994
1,N/A,,735,0,102.86349521606168,23,female,23,0,333,1,30.21119248353924
1,N/A,,736,0,108.95648226664622,61,male,45,1,145,0,30.45684563039543
1,N/A,,737,0,108.45507036161553,62,male,18,0,155,0,30.11183143458578
1,N/A,,738,0,97.07543072494039,49,male,3,0,15,1,30.989416947512904
1,N/A,2024-01-05,739,1,217.40349781198057,62,male,25,1,354,0,30.12939359319186
1,N/A,2024-01-06,740,1,424.75548442736425,64,male,37,0,46,0,34.264006729289726
1,N/A,,741,0,95.2678209447444,38,female,41,0,250,1,31.51723288812929
1,N/A,,742,0,108.24043565410153,33,female,31,0,186,0,30.494687463192392
1,N/A,,743,0,97.00764219955705,38,female,38,1,30,0,30.864087191050086
1,N/A,,744,0,95.9804761333691,28,female,44,0,259,0,32.422966935059
1,N/A,,745,0,102.23812728238724,54,male,45,0,16,0,30.80765895352589
1,N/A,,746,0,100.38436402111708,53,female,35,0,38,0,30.191764182065736
1,N/A,,747,0,87.93619915672217,52,male,39,0,303,0,30.475946622830275
1,N/A,,748,0,101.83681549093427,36,female,36,0,38,1,31.852432606785985
1,N/A,,749,0,102.18672607472631,37,male,32,1,131,0,31.033423086740008
1,N/A,,750,0,98.68151072583306,35,male,35,1,29,0,31.051893938749554
1,N/A,,751,0,107.48244079728336,64,female,2,0,157,1,32.016064837854366
1,N/A,,752,0,105.2083914544688,58,male,8,1,277,0,32.244062042285
1,N/A,,753,0,108.3793269384851,66,male,7,1,202,0,32.52313914719471
1,N/A,,754,0,93.00487139190747,31,female,32,1,65,0,30.09965371187533
1,N/A,,755,0,103.61467247745645,32,male,5,1,107,0,30.7855388277457
1,N/A,,756,0,103.46965478946132,48,female,40,1,267,0,31.34903526767867
1,N/A,,757,0,97.71706550293665,18,female,38,0,221,0,31.414392832087678
1,N/A,,758,0,95.09921584028983,20,female,3,1,291,0,30.933223795333166
1,N/A,,759,0,105.58783809993263,33,male,12,0,17,0,30.182466369499217
1,N/A,,760,0,99.66627513734967,40,male,48,0,89,0,31.596623143161345
1,N/A,,761,0,109.88110052015071,28,male,1,0,180,0,31.273363374580796
1,N/A,,762,0,109.11326613297892,29,female,4,1,254,0,30.090073265114675
1,N/A,,763,0,93.30625052506038,27,male,43,0,252,0,30.623266376127656
1,N/A,,764,0,99.90412334269652,49,female,26,0,256,0,30.191133144481725
1,N/A,,765,0,101.86709644660147,33,female,31,0,345,0,30.411700073741567
1,N/A,,766,0,93.84103434286249,25,male,20,0,86,1,30.018246552658333
1,N/A,,767,0,103.23431830243493,55,female,7,0,89,0,30.511375555635404
1,N/A,,768,0,103.3815847194398,29,male,37,1,236,0,30.798234225072658
1,N/A,2024-01-06,769,1,171.36281888080873,41,male,7,0,69,1,30.966486189176706
1,N/A,2024-01-03,770,1,491.4664585467235,45,male,49,0,43,0,31.08912843826947
1,N/A,,771,0,100.27863836765177,25,male,2,0,199,0,31.80966673005368
1,N/A,,772,0,94.57111129712973,45,male,43,0,151,0,30.242661425932837
1,N/A,,773,0,100.34791831020222,53,female,2,1,85,0,30.128381046954964
1,N/A,,774,0,100.80039792580762,43,female,21,0,18,0,31.907420667884562
1,N/A,,775,0,111.53095833444512,25,female,5,1,100,0,30.17032913210886
1,N/A,,776,0,82.67966317561914,67,male,1,1,94,1,33.67932846382602
1,N/A,,777,0,108.7414756777258,45,male,22,1,253,0,31.848572576519807
1,N/A,2024-01-08,778,1,59.836788093185795,45,male,43,1,356,0,30.694901931013593
1,N/A,,779,0,100.29347549435785,54,female,1,0,29,0,33.98574623971203
1,N/A,,780,0,100.07033714765225,58,male,37,1,248,0,30.102450009856447
1,N/A,,781,0,95.78646730630983,53,female,16,1,32,0,30.361064221560987
1,N/A,,782,0,98.81411029839911,44,female,34,0,228,0,31.016731190444485
1,N/A,,783,0,103.34109641161648,34,male,33,0,11,1,30.430793483030097
1,N/A,,784,0,87.80607445400764,26,male,22,0,117,1,32.63627692625265
1,N/A,,785,0,107.25326562529668,50,female,29,0,349,0,30.067878587008785
1,N/A,,786,0,106.12629244160807,37,male,7,0,154,0,30.797201509786287
1,N/A,2024-01-03,787,1,49.6491659031231,30,female,21,1,245,0,30.8937132017998
1,N/A,,788,0,98.8202596925606,45,male,43,1,331,0,31.057647300850288
1,N/A,,789,0,99.86885951534725,65,male,35,0,246,1,30.29526572019694
1,N/A,,790,0,104.24338824282566,46,female,4,1,28,0,30.453447721778076
1,N/A,,791,0,101.31033392526504,30,male,12,0,160,0,31.855853479031286
1,N/A,,792,0,107.73318055123781,63,female,28,1,234,0,30.21684190964366
1,N/A,,793,0,112.85804232750945,52,male,30,1,189,0,31.753700086927875
1,N/A,,794,0,97.18141321397718,23,female,46,0,116,0,30.827033888650657
1,N/A,,795,0,100.95253630562526,35,female,15,0,270,1,31.436272777997175
1,N/A,,796,0,106.93604001670676,68,male,41,0,257,0,31.250391564420102
1,N/A,,797,0,101.52242378064899,22,female,29,0,179,0,30.232577278553418
1,N/A,,798,0,89.24154161252567,64,male,15,1,171,0,30.841212797007888
1,N/A,,799,0,98.27256353879248,42,male,11,1,273,0,32.02285822548198
1,N/A,,800,0,101.47023198589244,19,male,16,0,258,1,30.565838523459988
1,N/A,,801,0,109.56506773722407,27,female,15,0,134,1,33.398923076555256
1,N/A,,802,0,100.62122892369506,47,female,11,1,170,0,30.601872587523438
1,N/A,,803,0,94.71992810985542,67,male,7,0,209,0,30.15406725941937
1,N/A,,804,0,101.61508552153096,62,male,19,1,235,1,30.493369997015076
1,N/A,,805,0,108.81870555272498,22,female,2,0,185,1,33.03037354131501
1,N/A,,806,0,96.26637866263603,50,male,15,1,363,1,30.385252049373808
1,N/A,,807,0,96.97421190512426,18,male,29,0,94,0,32.025697268386224
1,N/A,,808,0,96.35305664430625,35,female,44,0,10,1,32.130740576562935
1,N/A,,809,0,92.26311647674187,49,male,22,1,67,0,30.43106991778421
1,N/A,,810,0,100.3506968842339,64,female,27,0,209,0,30.08692882554324
1,N/A,,811,0,99.64207412804684,66,male,39,1,195,0,31.289377869067298
1,N/A,2024-01-06,812,1,171.38394141712584,28,female,4,1,97,1,30.37325782446461
1,N/A,,813,0,101.22648622900849,38,male,19,1,92,0,31.527505979352348
1,N/A,,814,0,95.2589792148491,43,male,39,1,21,1,30.584570568956085
1,N/A,2024-01-04,815,1,108.56011468679985,42,female,43,1,171,0,30.66410645879527
1,N/A,,816,0,104.12240241781672,39,male,0,0,133,0,31.504669902641627
1,N/A,,817,0,105.06252683024422,44,female,29,0,24,0,30.48185490875305
1,N/A,,818,0,96.29977322533573,66,male,20,0,184,0,30.58541869234468
1,N/A,,819,0,101.04816581319716,30,female,19,1,84,0,30.471910195620293
1,N/A,,820,0,101.05936599912962,50,female,5,1,54,0,30.457822940405627
1,N/A,,821,0,98.53578382899015,51,female,21,1,250,0,30.746435256679067
1,N/A,,822,0,106.75192783579864,58,female,17,1,143,0,31.654432373040347
1,N/A,,823,0,87.2494305916742,52,male,7,0,350,0,30.44905391410263
1,N/A,2024-01-04,824,1,319.2441294691703,18,male,38,1,166,0,30.742872695162486
1,N/A,,825,0,102.24120210047062,38,female,31,0,223,0,31.11086907343341
1,N/A,,826,0,108.73260690349196,65,female,32,0,219,0,30.313943157734258
1,N/A,,827,0,90.5911341194797,23,female,15,0,178,0,30.325069423372444
1,N/A,,828,0,102.74327838215508,45,male,11,0,118,0,32.70924782331731
1,N/A,,829,0,97.63970621353205,34,male,37,0,264,0,31.285669505009906
1,N/A,,830,0,95.42549229638252,22,male,33,0,149,0,30.86082451229268
1,N/A,2024-01-08,831,1,169.5712635878387,48,male,13,0,214,1,31.043329119526017
1,N/A,,832,0,97.63833050780194,22,female,35,0,196,0,30.02973724455795
1,N/A,,833,0,99.87478442162673,55,female,32,1,41,0,30.96260425006413
1,N/A,,834,0,89.53756178230022,20,female,22,1,52,0,30.71234809030182
1,N/A,,835,0,107.33769132874508,40,male,49,1,329,0,30.78910686676265
1,N/A,,836,0,94.64479240966614,54,male,44,0,250,0,30.44538723705207
1,N/A,,837,0,89.98741026363395,54,male,1,1,294,1,30.084984956345277
1,N/A,,838,0,101.79131968634589,27,female,40,0,270,0,30.21485206292137
1,N/A,,839,0,95.14733150657563,27,female,20,0,122,1,33.010738571189606
1,N/A,,840,0,94.34770515871111,36,male,1,1,338,1,30.525431035873087
1,N/A,,841,0,102.25755913634312,34,female,26,1,265,0,30.62863957708319
1,N/A,2024-01-08,842,1,224.63403499850358,38,male,8,0,347,0,30.054149780634614
1,N/A,,843,0,102.79867480503884,31,male,0,0,28,0,30.03829002510353
1,N/A,,844,0,99.27695081940462,26,female,10,0,34,0,31.26294974260933
1,N/A,2024-01-08,845,1,223.2303688465832,63,male,2,1,5,1,30.77239530959046
1,N/A,,846,0,102.90814467771045,18,female,22,1,110,0,30.710712520252706
1,N/A,2024-01-08,847,1,322.7898561234006,68,male,25,1,293,0,30.27855654425901
1,N/A,,848,0,96.21214587886979,62,female,3,1,76,0,31.365514688268295
1,N/A,,849,0,95.68006280066837,30,female,17,0,348,0,30.184207228486038
1,N/A,,850,0,94.4556231559536,21,female,5,0,146,0,30.21064047117925
1,N/A,,851,0,102.31449980909017,18,male,34,0,66,0,30.617505845683315
1,N/A,,852,0,104.21595999099583,66,male,21,0,7,1,30.337264357222633
1,N/A,,853,0,102.214098626951,57,female,42,0,121,0,30.284305089194554
1,N/A,,854,0,100.7457141691051,49,female,14,0,339,0,31.03630713494618
1,N/A,,855,0,105.6163370076161,51,male,21,1,174,1,31.05260240079755
1,N/A,,856,0,104.6616202175891,45,male,36,0,178,1,31.74021350462391
1,N/A,,857,0,96.08229906500752,48,male,41,1,84,0,30.540784212548466
1,N/A,,858,0,96.7012638421718,25,female,11,0,44,0,30.075893509459128
1,N/A,,859,0,104.29104634076835,56,male,46,0,135,1,30.319745844805002
1,N/A,,860,0,99.69328784190773,43,male,48,1,342,0,33.91229620258394
1,N/A,2024-01-08,861,1,280.3957478790047,51,female,41,0,15,0,30.906980643637265
1,N/A,,862,0,100.85983783000002,20,male,37,0,332,0,31.236968162584514
1,N/A,,863,0,112.7787828584996,67,male,17,0,194,0,30.007385031969427
1,N/A,2024-01-07,864,1,68.28179086067271,29,male,44,0,8,0,30.730238086303693
1,N/A,,865,0,104.64748298639044,18,female,34,0,315,0,30.03825098732247
1,N/A,,866,0,101.0746840682108,61,female,29,1,333,0,30.84218146636213
1,N/A,,867,0,107.87250649664335,22,female,23,1,332,0,32.53541098772872
1,N/A,,868,0,105.6166146111817,47,female,41,0,326,0,33.455203737297694
1,N/A,,869,0,99.51622714930114,47,female,29,0,14,1,30.77773098007739
1,N/A,,870,0,104.79766975633747,34,female,13,1,326,0,30.61286721842218
1,N/A,,871,0,93.04227633076121,65,female,5,1,101,0,32.90073294657747
1,N/A,,872,0,98.4672974117109,64,male,2,0,225,0,31.119661778884772
1,N/A,,873,0,99.72363157525321,40,male,15,0,277,0,30.06710103307628
1,N/A,,874,0,97.63872208076087,32,female,6,0,112,0,30.626845672524
1,N/A,,875,0,104.38170291584179,54,male,13,0,0,0,30.274759290397654
1,N/A,,876,0,101.44600152038348,38,male,8,1,265,0,30.634509135761487
1,N/A,,877,0,101.25983572914778,31,female,14,1,207,0,30.607824109969513
1,N/A,,878,0,108.75792897751306,19,male,20,0,109,0,30.87262032469112
1,N/A,,879,0,99.54694016459915,28,male,34,1,199,0,30.441253682737674
1,N/A,,880,0,106.00559607517401,68,male,1,1,305,0,30.179450222370072
1,N/A,,881,0,106.20465994302161,56,male,26,1,11,0,30.700613856111662
1,N/A,,882,0,103.55222095491989,55,male,1,0,344,1,31.773150991973324
1,N/A,,883,0,108.4742840265562,51,female,34,0,187,0,31.090680512739517
1,N/A,,884,0,100.38124030301402,55,female,17,1,153,0,30.413045566206105
1,N/A,,885,0,101.52589375932226,67,female,13,0,333,0,32.74144706089716
1,N/A,,886,0,95.78949734721529,51,male,19,0,278,0,32.43278001496574
1,N/A,,887,0,97.18010456001996,35,female,17,0,170,0,30.234897862584454
1,N/A,,888,0,101.16957744286587,47,male,9,1,133,0,30.040215496311195
1,N/A,,889,0,97.71157281717151,32,male,24,0,24,0,31.35211985232334
1,N/A,,890,0,102.2796973460368,44,male,1,1,17,0,31.7579974431107
1,N/A,,891,0,99.76034731849681,68,male,24,0,189,0,33.437795993212774
1,N/A,,892,0,106.21718650607266,51,female,32,0,140,0,32.20578869169433
1,N/A,2024-01-02,893,1,399.01325643734094,69,female,35,1,42,0,30.917628546865743
1,N/A,2024-01-02,894,1,184.48548478990426,55,male,30,0,333,0,30.755133950505364
1,N/A,,895,0,93.9921120748122,50,female,13,0,283,0,30.028235960383235
1,N/A,,896,0,94.46686656741024,41,male,0,1,145,1,30.283233909340684
1,N/A,,897,0,94.27229138829964,32,female,45,0,314,0,30.615472971072027
1,N/A,,898,0,103.10931370267247,47,female,15,1,318,0,30.990216913085533
1,N/A,,899,0,105.36539664700561,59,male,45,0,91,0,30.814754143080812
1,N/A,,900,0,95.40206485131144,68,female,2,1,178,0,31.357263813649034
1,N/A,,901,0,88.35059319627868,34,male,34,0,55,0,30.328180412252543
1,N/A,,902,0,85.69056694629651,22,female,40,1,154,0,30.8323003059025
1,N/A,,903,0,112.38532080911446,46,male,5,0,159,1,30.092271269702433
1,N/A,,904,0,100.94856925520087,21,male,24,0,110,0,30.533864873369176
1,N/A,,905,0,104.91843830354857,27,female,12,0,136,0,31.386937899965005
1,N/A,,906,0,98.82716413848415,34,female,33,0,231,0,31.18221409607421
1,N/A,,907,0,87.25604309124618,27,male,7,0,219,0,34.67160246418459
1,N/A,,908,0,102.48169754543008,34,female,20,1,67,0,30.32557935642693
1,N/A,,909,0,109.90343777939708,37,female,33,1,301,1,30.689532320394722
1,N/A,,910,0,96.22472710282335,41,male,3,0,248,0,30.399776937131097
1,N/A,,911,0,86.69445352384737,22,male,24,1,322,0,30.580896065014137
1,N/A,,912,0,92.9909330328988,51,female,14,0,5,0,31.944561967346537
1,N/A,,913,0,105.23291863410432,23,male,3,0,279,0,31.152674914712485
1,N/A,,914,0,101.9442186562392,19,male,44,1,93,0,32.14081657143634
1,N/A,2024-01-05,915,1,170.35091669539543,30,male,11,0,268,0,30.227542096159777
1,N/A,,916,0,100.05273065579243,60,female,31,0,196,0,32.06641569037062
1,N/A,,917,0,92.45038257676086,60,female,31,0,24,0,30.061622535881625
1,N/A,,918,0,95.14658588977011,65,male,27,1,147,0,32.19462149223829
1,N/A,,919,0,102.38319601664583,28,female,12,1,117,0,30.39909610254282
1,N/A,,920,0,98.43022696055192,68,male,30,0,337,0,30.37773462683026
1,N/A,2024-01-04,921,1,207.05986315203612,64,female,13,0,337,0,30.717621399232264
1,N/A,,922,0,108.02869247063022,40,male,19,0,65,0,32.82498051825591
1,N/A,,923,0,107.00901040872459,33,male,17,0,300,0,30.048960611610248
1,N/A,,924,0,102.23364766023124,48,female,28,1,174,0,30.434221089181182
1,N/A,,925,0,101.57516807393995,28,male,5,0,318,0,31.9419220329561
1,N/A,,926,0,89.77379975022241,33,female,31,1,75,1,30.504271279544664
1,N/A,,927,0,101.55480193050603,25,female,28,0,113,1,30.22209022825011
1,N/A,,928,0,97.09199644759936,21,male,42,0,110,0,30.553027356721408
1,N/A,,929,0,91.45526553005237,57,male,1,0,248,0,30.487031791366775
1,N/A,,930,0,97.26158090295935,21,female,22,0,202,0,32.47001253740833
1,N/A,,931,0,110.1539783240633,42,male,18,1,146,0,31.43520891114593
1,N/A,,932,0,86.04361771966497,20,male,30,0,34,0,30.703430989613683
1,N/A,,933,0,98.95309296029785,49,male,4,1,308,1,34.45421604292272
1,N/A,,934,0,106.00918254624641,20,male,18,0,25,0,30.62600741673194
1,N/A,,935,0,117.87432978280833,44,male,33,1,237,0,30.060002510614286
1,N/A,,936,0,99.33224255436816,46,female,9,0,13,0,30.30418323325927
1,N/A,,937,0,96.6777460415449,49,female,24,0,44,0,30.572826000220704
1,N/A,,938,0,95.67559607694741,67,male,1,1,215,0,30.170672816555232
1,N/A,2024-01-03,939,1,119.62127405000294,68,male,10,1,232,0,32.948183380853685
1,N/A,,940,0,93.24116125152065,36,male,49,0,192,0,31.456068528386517
1,N/A,,941,0,115.51634750139714,38,female,30,0,50,0,30.312367192321513
1,N/A,,942,0,99.9513855159509,22,male,14,1,213,0,30.893562323944327
1,N/A,,943,0,109.61938717973536,35,female,8,1,150,0,31.27815467652661
1,N/A,,944,0,94.56889055710536,45,female,22,1,274,1,32.83495665415419
1,N/A,,945,0,105.31995921179455,59,female,18,0,337,0,32.13398515833406
1,N/A,,946,0,90.45395509915812,39,male,8,0,75,1,30.72400280916214
1,N/A,,947,0,96.41505390577908,38,female,34,1,219,0,31.49011215535356
1,N/A,2024-01-05,948,1,222.18773398166036,23,male,20,1,347,0,30.82586691141978
1,N/A,,949,0,93.27749248638166,18,female,8,1,186,0,30.804534465307153
1,N/A,,950,0,95.47080282056848,22,male,27,1,288,0,30.12187610397399
1,N/A,,951,0,100.13403543591164,58,female,45,1,27,1,30.134832419182548
1,N/A,,952,0,110.16128280048203,29,male,6,1,179,0,30.75403076782776
1,N/A,,953,0,96.29103730789824,43,female,15,1,252,0,30.313152432213734
1,N/A,,954,0,105.39107022730938,63,male,15,0,125,0,30.021261331197273
1,N/A,,955,0,111.60015848628615,51,male,32,1,176,1,31.283157449879745
1,N/A,,956,0,101.54050479197072,66,male,3,0,36,0,30.03302600062394
1,N/A,,957,0,106.56879101336395,31,male,3,0,98,1,30.904552003889695
1,N/A,,958,0,95.16404961364351,43,female,38,0,97,1,30.774777702085487
1,N/A,,959,0,102.45438963000434,62,female,39,0,126,0,33.46780814690495
1,N/A,,960,0,103.99976730074134,44,male,16,0,167,0,30.66206165958491
1,N/A,,961,0,91.9164764945119,26,female,36,0,79,0,30.065714077302694
1,N/A,,962,0,94.60720113853698,43,male,38,0,293,1,30.802265788579003
1,N/A,,963,0,98.19504426380621,64,male,28,0,332,0,31.839456106397577
1,N/A,,964,0,90.2361296323161,39,female,35,0,125,0,35.76012563971209
1,N/A,2024-01-06,965,1,248.01190749966835,64,male,37,0,342,0,30.562721158567538
1,N/A,,966,0,98.86591421390516,47,male,38,1,309,0,30.386101904545544
1,N/A,,967,0,90.39557706433274,60,female,49,1,149,0,32.371434727796995
1,N/A,,968,0,88.55171235658253,65,male,36,1,15,0,30.21225570100557
1,N/A,,969,0,92.84784194810089,34,male,34,0,27,0,30.955626630746664
1,N/A,,970,0,100.09672538476393,43,male,6,0,172,0,30.520395307778955
1,N/A,,971,0,101.38418391000661,53,male,26,0,45,0,30.04195009408073
1,N/A,,972,0,94.96618936213494,18,female,27,0,327,0,30.426620015010123
1,N/A,,973,0,97.53105255267232,25,female,21,0,235,0,30.308195743083004
1,N/A,,974,0,103.24866459633843,66,female,13,1,213,0,31.15865263440193
1,N/A,,975,0,97.60430714148698,52,male,6,0,84,1,32.971830172202004
1,N/A,,976,0,99.95948556906916,69,male,36,0,281,0,30.312039230730715
1,N/A,,977,0,103.43275430565035,32,female,21,0,231,0,31.668476594261758
1,N/A,,978,0,103.575588082235,64,male,4,1,84,0,30.056951182660363
1,N/A,,979,0,96.8307159109013,39,male,1,0,64,0,30.772452348702235
1,N/A,,980,0,95.73800505871066,31,male,26,0,133,0,30.073162334174786
1,N/A,,981,0,103.55520231752347,43,male,20,0,150,0,32.718600527545924
1,N/A,,982,0,99.29656246338385,45,female,37,0,114,0,31.453936490515776
1,N/A,2024-01-05,983,1,90.36708232689038,40,female,14,0,63,0,31.072798094177422
1,N/A,,984,0,95.65655086507437,31,female,20,1,342,0,31.736682716414887
1,N/A,,985,0,94.5080850669273,41,male,9,0,362,1,31.042760815952565
1,N/A,,986,0,97.05398223458337,19,female,22,0,351,0,33.471976041608514
1,N/A,,987,0,99.50478766407484,62,female,38,0,157,1,31.251616443533074
1,N/A,,988,0,99.59621272993864,43,male,4,0,76,0,32.58572562164891
1,N/A,2024-01-05,989,1,242.90753124105822,31,male,0,1,145,0,30.72801173096452
1,N/A,,990,0,101.01045605963618,68,female,12,1,342,0,30.124503028923332
1,N/A,,991,0,77.82026856586397,24,female,20,0,224,0,30.75115289273981
1,N/A,,992,0,100.45149144859809,20,female,25,0,312,0,30.135674061429945
1,N/A,,993,0,87.24499137417652,64,female,49,0,102,0,30.89769834440816
1,N/A,,994,0,99.41965539944772,40,male,44,1,346,0,30.65873234432414
1,N/A,,995,0,95.01919953651725,63,female,20,0,300,0,30.974384459599985
1,N/A,,996,0,105.77627257638271,60,female,17,0,87,0,30.010097792590496
1,N/A,,997,0,102.69897950653079,64,male,36,0,302,0,30.21671487418013
1,N/A,,998,0,94.41688700812979,62,female,44,1,167,0,30.675956651848583
1,N/A,,999,0,100.62694016571481,35,male,31,0,169,0,33.00585456329176
1,N/A,,1000,0,97.58436075304701,55,male,35,0,134,0,30.48387384202134
2,N/A,,1,0,106.04714138472949,56,male,16,1,148,0,30.94079325248983
2,N/A,,2,0,88.79635869018836,69,male,49,1,339,0,32.46626298194395
2,N/A,,3,0,106.05973298024249,46,male,39,0,115,0,30.170031954244678
2,N/A,,4,0,92.01029130273139,32,female,44,0,213,0,31.39351300731448
2,N/A,,5,0,95.04519849947312,60,male,31,1,293,0,30.839951681052348
2,N/A,,6,0,92.49036005816612,25,male,28,1,252,0,30.32112286103702
2,N/A,,7,0,104.14555175278005,38,male,2,1,142,0,30.64328124123877
2,N/A,,8,0,100.10781704331322,56,female,39,0,249,0,30.406130224853975
2,N/A,,9,0,104.62013492278425,36,female,33,1,301,0,30.865867147197072
2,N/A,,10,0,100.92606539585404,40,male,39,0,24,1,32.19823058051977
2,N/A,,11,0,97.42134444308188,28,male,26,0,276,0,30.842355059805854
2,N/A,,12,0,103.53346670545255,28,male,12,0,69,0,30.9989183271274
2,N/A,,13,0,101.380333669273,41,male,44,0,112,0,30.73136391986227
2,N/A,,14,0,100.74083388705124,53,female,32,1,362,0,30.052520896472725
2,N/A,,15,0,97.12175956265305,57,female,5,0,111,0,30.265084083763924
2,N/A,,16,0,99.81848402964748,41,female,23,1,363,1,30.677277235803313
2,N/A,,17,0,98.25511232375447,20,female,18,1,302,0,30.371404730475813
2,N/A,,18,0,97.70594835414607,39,male,15,0,90,0,30.20060398383999
2,N/A,,19,0,100.66959830140908,19,male,39,0,17,0,30.701447214577584
2,N/A,,20,0,114.22962148100662,41,male,27,0,148,1,30.389803090505
2,N/A,,21,0,95.69257064254472,61,female,32,1,226,0,30.29855111800095
2,N/A,,22,0,110.25524292611777,47,male,47,1,213,0,30.623593912013472
2,N/A,,23,0,103.92299933837427,55,female,40,0,359,1,30.143044219954024
2,N/A,,24,0,98.5914078913671,19,female,12,1,150,0,32.62756389595361
2,N/A,,25,0,93.24331614532755,38,male,42,0,191,1,32.02269906527523
2,N/A,,26,0,91.07584049964554,50,male,44,0,39,0,31.229702956254307
2,N/A,,27,0,97.0021875813251,29,male,24,0,241,0,30.112288713164613
2,N/A,,28,0,99.63262374878813,39,female,41,1,137,0,31.495561406091003
2,N/A,,29,0,106.67963387643636,61,male,35,0,344,0,31.65003768221591
2,N/A,,30,0,105.63495347886509,42,female,26,1,179,0,31.460003842835544
2,N/A,,31,0,98.29851326715078,66,male,37,0,199,1,30.12099982699549
2,N/A,,32,0,97.00629325764449,44,female,6,0,202,1,31.032566033985308
2,N/A,2024-01-02,33,1,123.02646724586675,59,female,4,0,60,0,31.797726008169604
2,N/A,,34,0,99.97896563944795,45,male,42,1,191,0,30.861218913006592
2,N/A,,35,0,100.25636878303574,33,female,44,0,4,0,31.03960980598167
2,N/A,,36,0,104.16421843286034,32,female,30,1,236,0,30.613160128760658
2,N/A,,37,0,103.04409796528222,64,male,22,1,180,0,30.75227597643564
2,N/A,,38,0,86.80863556385793,68,female,41,1,310,0,30.03498164340452
2,N/A,,39,0,91.99803566393057,61,male,9,0,36,0,31.018774893688107
2,N/A,,40,0,98.10986231028993,69,female,31,0,55,0,30.084955904983424
2,N/A,,41,0,108.95595889904288,20,male,42,0,236,0,30.570955378859974
2,N/A,,42,0,103.95896978638689,54,male,29,1,357,1,30.3462368928147
2,N/A,,43,0,102.68183363782519,68,female,38,1,348,0,30.788398852541654
2,N/A,,44,0,105.94575589074692,24,female,30,0,196,1,30.14319661998463
2,N/A,,45,0,97.55686597466786,38,female,17,1,72,0,31.17649837992475
2,N/A,,46,0,105.93123046584358,26,female,35,0,58,0,31.584801579127234
2,N/A,,47,0,96.75960248207655,56,female,1,0,239,0,30.17835477457976
2,N/A,,48,0,101.87397749235029,35,male,13,0,1,0,30.110164354919426
2,N/A,,49,0,93.83610511212878,21,female,12,0,359,0,30.15725689570985
2,N/A,,50,0,108.61219909721687,42,male,28,0,187,0,32.09660855036392
2,N/A,2024-01-08,51,1,261.55773280312525,31,male,11,1,306,1,30.75117735210724
