PromoID,PromoType,PromoDate,user_id,UserTargeted,PromoOutcome,age,gender,num_of_bookings,gross_booking
1,Percentage,2023-06-23,464,0,1,22,female,42,104.11
1,Percentage,2023-06-23,465,0,0,56,male,49,80.75
1,Percentage,2023-06-23,466,0,1,21,male,22,168.49
1,Percentage,2023-06-23,467,0,0,23,male,43,70.76
1,Percentage,2023-06-23,468,0,0,62,male,37,305.23
1,Percentage,2023-06-23,469,0,1,49,female,19,177.72
1,Percentage,2023-06-23,470,1,1,69,female,22,421.04
1,Percentage,2023-06-23,471,0,0,47,female,44,83.41
1,Percentage,2023-06-23,472,1,0,64,male,15,151.86
1,Percentage,2023-06-23,473,1,0,52,female,49,378.61
1,Percentage,2023-06-23,474,1,0,57,female,41,319.46
1,Percentage,2023-06-23,475,0,0,69,female,7,79.02
1,Percentage,2023-06-23,476,1,1,33,male,49,444.76
1,Percentage,2023-06-23,477,1,1,30,male,20,444.77
1,Percentage,2023-06-23,478,1,1,67,male,0,198.68
1,Percentage,2023-06-23,479,0,0,59,female,7,203.18
1,Percentage,2023-06-23,480,0,0,47,female,28,495.06
1,Percentage,2023-06-23,481,0,0,36,female,31,331.78
1,Percentage,2023-06-23,482,1,1,34,male,37,289.09
1,Percentage,2023-06-23,483,0,0,36,male,4,427.17
1,Percentage,2023-06-23,484,1,0,45,female,46,178.38
1,Percentage,2023-06-23,485,0,0,43,male,21,243.13
1,Percentage,2023-06-23,486,0,0,54,male,46,170.5
1,Percentage,2023-06-23,487,1,1,43,male,33,405.12
1,Percentage,2023-06-23,488,0,0,40,male,0,308.01
1,Percentage,2023-06-23,489,0,0,26,female,25,346.47
1,Percentage,2023-06-23,490,1,1,29,male,42,163.54
1,Percentage,2023-06-23,491,0,1,18,male,9,149.1
1,Percentage,2023-06-23,492,1,1,18,male,29,269.77
1,Percentage,2023-06-23,493,0,0,64,male,49,381.9
1,Percentage,2023-06-23,494,0,0,51,female,17,286.36
1,Percentage,2023-06-23,495,0,0,49,female,16,64.69
1,Percentage,2023-06-23,496,1,0,65,male,25,440.85
1,Percentage,2023-06-23,497,1,0,42,male,7,79.11
1,Percentage,2023-06-23,498,1,1,57,male,46,480.12
1,Percentage,2023-06-23,499,0,0,62,male,39,61.31
1,Percentage,2023-06-23,500,0,0,18,male,48,362.5
1,Percentage,2023-06-23,501,1,0,33,male,11,86.99
1,Percentage,2023-06-23,502,1,1,56,female,26,459.8
1,Percentage,2023-06-23,503,0,0,22,male,7,258.99
1,Percentage,2023-06-23,504,0,0,39,female,24,111.89
1,Percentage,2023-06-23,505,0,0,46,female,45,203.37
1,Percentage,2023-06-23,506,0,0,20,male,3,124.17
1,Percentage,2023-06-23,507,1,0,29,female,32,126.76
1,Percentage,2023-06-23,508,1,1,43,female,0,476.65
1,Percentage,2023-06-23,509,1,1,33,female,18,250.36
1,Percentage,2023-06-23,510,0,0,68,female,30,404.96
1,Percentage,2023-06-23,511,1,0,54,female,15,337.82
1,Percentage,2023-06-23,512,0,0,39,female,13,354.39
1,Percentage,2023-06-23,513,1,1,46,male,47,109.26
1,Percentage,2023-06-23,514,0,0,31,female,4,155.38
1,Percentage,2023-06-23,515,0,0,45,female,40,404.04
1,Percentage,2023-06-23,516,1,1,22,female,25,486.84
1,Percentage,2023-06-23,517,0,0,64,male,27,168.2
1,Percentage,2023-06-23,518,1,0,66,female,1,172.21
1,Percentage,2023-06-23,519,1,1,47,male,49,262.8
1,Percentage,2023-06-23,520,0,0,63,female,5,492.73
1,Percentage,2023-06-23,521,0,0,69,male,8,171.03
1,Percentage,2023-06-23,522,1,1,22,male,32,233.14
1,Percentage,2023-06-23,523,1,1,29,female,40,451.17
1,Percentage,2023-06-23,524,1,0,33,female,24,51.31
1,Percentage,2023-06-23,525,0,0,43,male,47,67.89
1,Percentage,2023-06-23,526,0,0,43,female,12,321.83
1,Percentage,2023-06-23,527,0,0,65,male,8,458.32
1,Percentage,2023-06-23,528,1,0,38,male,12,157.49
1,Percentage,2023-06-23,529,0,0,56,male,30,261.34
1,Percentage,2023-06-23,530,1,1,53,male,40,252.71
1,Percentage,2023-06-23,531,0,0,50,male,10,262.84
1,Percentage,2023-06-23,532,0,1,47,female,3,330.13
1,Percentage,2023-06-23,533,0,0,54,male,33,261.38
1,Percentage,2023-06-23,534,0,0,40,male,37,251.36
1,Percentage,2023-06-23,535,0,1,27,female,45,263.43
1,Percentage,2023-06-23,536,0,0,22,male,3,315.89
1,Percentage,2023-06-23,537,1,1,53,female,37,291.65
1,Percentage,2023-06-23,538,0,0,51,female,18,434.36
1,Percentage,2023-06-23,539,0,1,69,female,5,72.27
1,Percentage,2023-06-23,540,0,1,48,male,33,424.99
1,Percentage,2023-06-23,541,1,0,27,male,17,429.77
1,Percentage,2023-06-23,542,0,0,36,male,12,178.21
1,Percentage,2023-06-23,543,0,0,49,female,40,258.28
1,Percentage,2023-06-23,544,1,1,18,male,22,247.34
1,Percentage,2023-06-23,545,0,0,22,female,18,148.33
1,Percentage,2023-06-23,546,0,0,62,male,44,228.56
1,Percentage,2023-06-23,547,0,0,21,female,10,69.97
1,Percentage,2023-06-23,548,1,0,33,male,0,175.02
1,Percentage,2023-06-23,549,0,0,41,male,23,417.51
1,Percentage,2023-06-23,550,0,0,33,male,6,178.05
1,Percentage,2023-06-23,551,1,1,19,female,24,418.19
1,Percentage,2023-06-23,552,1,0,66,female,20,289.22
1,Percentage,2023-06-23,553,0,0,45,male,14,445.94
1,Percentage,2023-06-23,554,0,0,49,male,0,308.65
1,Percentage,2023-06-23,555,1,0,44,female,11,63.35
1,Percentage,2023-06-23,556,0,0,37,female,6,353.94
1,Percentage,2023-06-23,557,0,0,41,female,14,70.18
1,Percentage,2023-06-23,558,1,0,29,male,20,252.77
1,Percentage,2023-06-23,559,0,0,67,female,18,468.24
1,Percentage,2023-06-23,560,1,0,52,male,28,124.34
1,Percentage,2023-06-23,561,0,0,50,female,24,225.44
1,Percentage,2023-06-23,562,1,0,50,male,32,378.44
1,Percentage,2023-06-23,563,0,1,68,female,48,447.02
1,Percentage,2023-06-23,564,1,1,60,female,31,351.92
1,Percentage,2023-06-23,565,1,1,54,female,48,166.18
1,Percentage,2023-06-23,566,0,0,29,female,34,353.57
1,Percentage,2023-06-23,567,0,0,20,female,43,183.53
1,Percentage,2023-06-23,568,0,0,18,male,37,373.29
1,Percentage,2023-06-23,569,1,1,50,female,25,479.31
1,Percentage,2023-06-23,570,1,0,57,female,10,374.63
1,Percentage,2023-06-23,571,1,1,27,female,34,438.3
1,Percentage,2023-06-23,572,0,1,60,male,7,50.95
1,Percentage,2023-06-23,573,0,1,61,female,45,372.91
1,Percentage,2023-06-23,574,0,0,46,male,13,423.31
1,Percentage,2023-06-23,575,0,0,30,female,9,68.25
1,Percentage,2023-06-23,576,0,0,29,female,1,442.22
1,Percentage,2023-06-23,577,0,0,48,male,45,165.51
1,Percentage,2023-06-23,578,1,1,63,female,8,349.38
1,Percentage,2023-06-23,579,0,0,19,male,2,410.16
1,Percentage,2023-06-23,580,0,0,68,male,20,348.2
1,Percentage,2023-06-23,581,1,1,67,female,25,91.53
1,Percentage,2023-06-23,582,0,0,52,male,7,318.34
1,Percentage,2023-06-23,583,0,1,40,female,47,297.31
1,Percentage,2023-06-23,584,0,0,34,female,1,455.14
1,Percentage,2023-06-23,585,1,0,43,male,5,231.91
1,Percentage,2023-06-23,586,0,1,25,male,27,194.49
1,Percentage,2023-06-23,587,0,0,46,male,28,387.43
1,Percentage,2023-06-23,588,0,0,43,male,25,235.7
1,Percentage,2023-06-23,589,0,0,27,female,24,340.74
1,Percentage,2023-06-23,590,0,0,43,female,11,340.9
1,Percentage,2023-06-23,591,0,0,51,male,4,449.62
1,Percentage,2023-06-23,592,1,0,68,female,33,319.41
1,Percentage,2023-06-23,593,0,0,58,female,47,275.97
1,Percentage,2023-06-23,594,0,0,24,female,36,112.49
1,Percentage,2023-06-23,595,1,0,21,female,14,102.08
1,Percentage,2023-06-23,596,0,0,67,male,43,119.44
1,Percentage,2023-06-23,597,1,1,62,male,35,127.33
1,Percentage,2023-06-23,598,0,0,28,female,14,337.04
1,Percentage,2023-06-23,599,1,0,46,male,42,383.44
1,Percentage,2023-06-23,600,0,0,53,male,47,288.5
1,Percentage,2023-06-23,601,0,0,42,male,22,423.06
1,Percentage,2023-06-23,602,0,0,38,female,5,496.07
1,Percentage,2023-06-23,603,0,0,53,female,45,419.01
1,Percentage,2023-06-23,604,1,1,27,female,49,362.7
1,Percentage,2023-06-23,605,0,0,54,male,43,289.62
1,Percentage,2023-06-23,606,0,1,26,female,42,251.98
1,Percentage,2023-06-23,607,0,0,41,female,44,87.98
1,Percentage,2023-06-23,608,1,0,52,male,20,229.72
1,Percentage,2023-06-23,609,1,1,66,female,22,459.56
1,Percentage,2023-06-23,610,0,0,52,female,42,413.61
1,Percentage,2023-06-23,611,0,1,65,male,15,147.22
1,Percentage,2023-06-23,612,1,1,53,male,46,259.97
1,Percentage,2023-06-23,613,0,1,35,male,14,417.53
1,Percentage,2023-06-23,614,1,0,66,female,24,80.32
1,Percentage,2023-06-23,615,0,0,56,female,35,224.33
1,Percentage,2023-06-23,616,1,0,49,female,10,433.33
1,Percentage,2023-06-23,617,0,0,41,male,14,231.75
1,Percentage,2023-06-23,618,0,0,40,male,3,84.93
1,Percentage,2023-06-23,619,0,0,49,female,20,294.14
1,Percentage,2023-06-23,620,0,0,54,female,12,437.78
1,Percentage,2023-06-23,621,0,0,29,male,21,315.63
1,Percentage,2023-06-23,622,1,1,66,male,18,151.83
1,Percentage,2023-06-23,623,0,0,30,male,33,222.91
1,Percentage,2023-06-23,624,0,0,40,male,13,252.56
1,Percentage,2023-06-23,625,0,0,42,female,3,310.67
1,Percentage,2023-06-23,626,0,0,52,male,47,391.71
1,Percentage,2023-06-23,627,0,0,58,female,45,94.49
1,Percentage,2023-06-23,628,0,0,47,female,26,450.34
1,Percentage,2023-06-23,629,0,1,34,female,28,55.54
1,Percentage,2023-06-23,630,1,1,66,male,46,216.52
1,Percentage,2023-06-23,631,0,0,37,male,27,62.34
1,Percentage,2023-06-23,632,0,0,65,male,34,226.84
1,Percentage,2023-06-23,633,1,0,42,male,7,286.62
1,Percentage,2023-06-23,634,1,0,39,female,15,280.26
1,Percentage,2023-06-23,635,0,0,30,male,41,124.53
1,Percentage,2023-06-23,636,0,0,36,male,35,340.58
1,Percentage,2023-06-23,637,0,0,66,female,29,70.15
1,Percentage,2023-06-23,638,1,0,53,male,17,392.86
1,Percentage,2023-06-23,639,1,1,29,female,1,475.99
1,Percentage,2023-06-23,640,1,0,58,female,48,202.9
1,Percentage,2023-06-23,641,0,1,36,female,12,282.76
1,Percentage,2023-06-23,642,0,0,29,female,3,220.51
1,Percentage,2023-06-23,643,1,0,26,female,25,53.02
1,Percentage,2023-06-23,644,0,0,24,female,24,223.64
1,Percentage,2023-06-23,645,0,1,45,female,29,406.27
1,Percentage,2023-06-23,646,0,1,31,female,10,318.19
1,Percentage,2023-06-23,647,1,1,48,male,6,95.57
1,Percentage,2023-06-23,648,0,0,69,male,30,431.21
1,Percentage,2023-06-23,649,0,1,36,male,43,288.99
1,Percentage,2023-06-23,650,0,1,64,male,9,428.78
1,Percentage,2023-06-23,651,1,1,33,female,38,311.1
1,Percentage,2023-06-23,652,0,0,22,male,12,301.86
1,Percentage,2023-06-23,653,0,1,52,female,30,97.37
1,Percentage,2023-06-23,654,0,0,29,male,6,125.31
1,Percentage,2023-06-23,655,1,1,42,male,48,487.41
1,Percentage,2023-06-23,656,1,0,69,male,41,152.82
1,Percentage,2023-06-23,657,1,1,38,female,41,489.85
1,Percentage,2023-06-23,658,1,1,53,male,35,289.36
1,Percentage,2023-06-23,659,0,0,40,female,19,111.11
1,Percentage,2023-06-23,660,0,0,33,female,3,94.69
1,Percentage,2023-06-23,661,0,0,56,male,6,143.99
1,Percentage,2023-06-23,662,0,0,62,male,0,466.54
1,Percentage,2023-06-23,663,1,0,59,male,43,236.37
1,Percentage,2023-06-23,664,0,0,56,female,44,227.95
1,Percentage,2023-06-23,665,1,1,31,male,41,190.94
1,Percentage,2023-06-23,666,0,0,48,female,46,116.18
1,Percentage,2023-06-23,667,0,0,22,female,12,269.53
1,Percentage,2023-06-23,668,1,0,52,male,21,108.52
1,Percentage,2023-06-23,669,0,0,40,male,20,425.97
1,Percentage,2023-06-23,670,0,0,46,female,21,216.68
1,Percentage,2023-06-23,671,0,0,60,female,27,218.66
1,Percentage,2023-06-23,672,0,0,28,female,8,263.3
1,Percentage,2023-06-23,673,0,0,35,male,25,249.86
1,Percentage,2023-06-23,674,1,1,64,female,8,497.69
1,Percentage,2023-06-23,675,0,1,29,male,14,295.42
1,Percentage,2023-06-23,676,0,0,26,female,9,89.69
1,Percentage,2023-06-23,677,0,0,27,female,23,323.09
1,Percentage,2023-06-23,678,0,0,61,male,41,118.21
1,Percentage,2023-06-23,679,0,1,34,female,7,63.92
1,Percentage,2023-06-23,680,0,0,55,male,23,486.83
1,Percentage,2023-06-23,681,1,0,24,male,15,398.09
1,Percentage,2023-06-23,682,0,0,63,female,48,491.05
1,Percentage,2023-06-23,683,1,1,30,male,25,265.05
1,Percentage,2023-06-23,684,1,1,57,male,26,289.52
1,Percentage,2023-06-23,685,1,0,59,female,36,125.75
1,Percentage,2023-06-23,686,0,0,26,male,3,161.11
1,Percentage,2023-06-23,687,0,0,67,male,49,427.35
1,Percentage,2023-06-23,688,1,0,44,male,23,210.28
1,Percentage,2023-06-23,689,0,0,19,female,18,422.07
1,Percentage,2023-06-23,690,0,0,22,male,35,369.06
1,Percentage,2023-06-23,691,0,0,46,female,38,129.73
1,Percentage,2023-06-23,692,0,0,54,female,9,278.35
1,Percentage,2023-06-23,693,1,1,55,male,24,354.82
1,Percentage,2023-06-23,694,1,0,36,male,17,155.77
1,Percentage,2023-06-23,695,0,0,25,male,18,423.81
1,Percentage,2023-06-23,696,1,0,65,female,35,295.17
1,Percentage,2023-06-23,697,0,0,62,male,9,124.36
1,Percentage,2023-06-23,698,0,0,18,male,32,312.34
1,Percentage,2023-06-23,699,0,0,39,male,49,499.87
1,Percentage,2023-06-23,700,1,1,69,male,4,117.73
1,Percentage,2023-06-23,701,0,0,34,male,46,417.54
1,Percentage,2023-06-23,702,0,0,24,female,48,143.29
1,Percentage,2023-06-23,703,0,0,42,female,34,402.07
1,Percentage,2023-06-23,704,0,0,62,male,43,380.56
1,Percentage,2023-06-23,705,0,0,21,male,33,185.22
1,Percentage,2023-06-23,706,0,0,53,male,32,196.62
1,Percentage,2023-06-23,707,1,0,23,male,20,406.63
1,Percentage,2023-06-23,708,0,1,48,female,16,257.65
1,Percentage,2023-06-23,709,1,1,36,male,21,378.87
1,Percentage,2023-06-23,710,1,0,61,female,47,116.59
1,Percentage,2023-06-23,711,0,0,56,female,36,433.65
1,Percentage,2023-06-23,712,1,1,44,male,14,369.9
1,Percentage,2023-06-23,713,0,0,27,female,34,458.12
1,Percentage,2023-06-23,714,1,0,43,female,27,109.57
1,Percentage,2023-06-23,715,0,0,36,female,6,316.86
1,Percentage,2023-06-23,716,1,1,56,female,31,319.6
1,Percentage,2023-06-23,717,1,0,20,male,10,209.06
1,Percentage,2023-06-23,718,1,0,62,male,9,256.31
1,Percentage,2023-06-23,719,0,0,30,female,8,67.09
1,Percentage,2023-06-23,720,0,0,67,male,13,385.64
1,Percentage,2023-06-23,721,1,1,45,male,12,297.2
1,Percentage,2023-06-23,722,0,0,37,male,24,75.98
1,Percentage,2023-06-23,723,1,0,45,male,1,356.34
1,Percentage,2023-06-23,724,0,0,25,male,34,260.05
1,Percentage,2023-06-23,725,0,0,58,female,6,65.51
1,Percentage,2023-06-23,726,0,0,56,male,20,486.32
1,Percentage,2023-06-23,727,0,0,18,male,17,477.1
1,Percentage,2023-06-23,728,0,0,20,male,2,280.81
1,Percentage,2023-06-23,729,1,0,30,male,41,92.15
1,Percentage,2023-06-23,730,0,0,45,female,38,389.58
1,Percentage,2023-06-23,731,0,0,66,female,40,271.37
1,Percentage,2023-06-23,732,1,1,42,female,48,186.1
1,Percentage,2023-06-23,733,1,0,50,female,10,271.14
1,Percentage,2023-06-23,734,1,0,55,male,38,285.1
1,Percentage,2023-06-23,735,1,0,23,female,23,303.22
1,Percentage,2023-06-23,736,0,0,61,male,45,248.55
1,Percentage,2023-06-23,737,0,0,62,male,18,322.59
1,Percentage,2023-06-23,738,1,0,49,male,3,463.43
1,Percentage,2023-06-23,739,0,0,62,male,25,213.02
1,Percentage,2023-06-23,740,1,0,64,male,37,376.57
1,Percentage,2023-06-23,741,0,0,38,female,41,452.5
1,Percentage,2023-06-23,742,0,0,33,female,31,255.19
1,Percentage,2023-06-23,743,0,0,38,female,38,249.56
1,Percentage,2023-06-23,744,1,1,28,female,44,320.95
1,Percentage,2023-06-23,745,0,0,54,male,45,316.13
1,Percentage,2023-06-23,746,1,1,53,female,35,412.97
1,Percentage,2023-06-23,747,0,0,52,male,39,264.42
1,Percentage,2023-06-23,748,0,0,36,female,36,498.26
1,Percentage,2023-06-23,749,1,1,37,male,32,76.76
1,Percentage,2023-06-23,750,0,0,35,male,35,51.43
1,Percentage,2023-06-23,751,0,0,64,female,2,338.09
1,Percentage,2023-06-23,752,1,0,58,male,8,184.3
1,Percentage,2023-06-23,753,0,0,66,male,7,158.17
1,Percentage,2023-06-23,754,0,0,31,female,32,190.35
1,Percentage,2023-06-23,755,0,1,32,male,5,165.22
1,Percentage,2023-06-23,756,1,1,48,female,40,63.86
1,Percentage,2023-06-23,757,1,1,18,female,38,487.19
1,Percentage,2023-06-23,758,0,0,20,female,3,149.34
1,Percentage,2023-06-23,759,0,0,33,male,12,380.31
1,Percentage,2023-06-23,760,0,0,40,male,48,393.17
1,Percentage,2023-06-23,761,0,0,28,male,1,468.17
1,Percentage,2023-06-23,762,1,0,29,female,4,63.75
1,Percentage,2023-06-23,763,0,0,27,male,43,442.42
1,Percentage,2023-06-23,764,0,1,49,female,26,287.25
1,Percentage,2023-06-23,765,0,0,33,female,31,334.64
1,Percentage,2023-06-23,766,1,0,25,male,20,340.01
1,Percentage,2023-06-23,767,0,0,55,female,7,418.91
1,Percentage,2023-06-23,768,1,0,29,male,37,200.03
1,Percentage,2023-06-23,769,0,0,41,male,7,379.87
1,Percentage,2023-06-23,770,0,0,45,male,49,287.86
1,Percentage,2023-06-23,771,0,0,25,male,2,407.03
1,Percentage,2023-06-23,772,1,0,45,male,43,495.75
1,Percentage,2023-06-23,773,0,1,53,female,2,140.29
1,Percentage,2023-06-23,774,0,0,43,female,21,497.59
1,Percentage,2023-06-23,775,1,1,25,female,5,90.42
1,Percentage,2023-06-23,776,1,0,67,male,1,51.04
1,Percentage,2023-06-23,777,1,0,45,male,22,69.87
1,Percentage,2023-06-23,778,1,1,45,male,43,203.8
1,Percentage,2023-06-23,779,0,0,54,female,1,334.81
1,Percentage,2023-06-23,780,0,0,58,male,37,81.06
1,Percentage,2023-06-23,781,0,0,53,female,16,52.55
1,Percentage,2023-06-23,782,1,0,44,female,34,471.69
1,Percentage,2023-06-23,783,0,1,34,male,33,419.87
1,Percentage,2023-06-23,784,1,0,26,male,22,414.13
1,Percentage,2023-06-23,785,1,1,50,female,29,447.99
1,Percentage,2023-06-23,786,1,0,37,male,7,365.02
1,Percentage,2023-06-23,787,0,0,30,female,21,96.98
1,Percentage,2023-06-23,788,1,0,45,male,43,229.6
1,Percentage,2023-06-23,789,0,0,65,male,35,375.42
1,Percentage,2023-06-23,790,1,0,46,female,4,176.15
1,Percentage,2023-06-23,791,0,0,30,male,12,359.33
1,Percentage,2023-06-23,792,0,1,63,female,28,61.02
1,Percentage,2023-06-23,793,1,0,52,male,30,187.76
1,Percentage,2023-06-23,794,0,0,23,female,46,297.11
1,Percentage,2023-06-23,795,0,1,35,female,15,334.44
1,Percentage,2023-06-23,796,1,0,68,male,41,309.67
1,Percentage,2023-06-23,797,0,0,22,female,29,363.99
1,Percentage,2023-06-23,798,1,0,64,male,15,52.74
1,Percentage,2023-06-23,799,1,0,42,male,11,95.42
1,Percentage,2023-06-23,800,1,1,19,male,16,441.02
1,Percentage,2023-06-23,801,0,0,27,female,15,356.79
1,Percentage,2023-06-23,802,1,0,47,female,11,100.82
1,Percentage,2023-06-23,803,0,0,67,male,7,428.93
1,Percentage,2023-06-23,804,1,0,62,male,19,159.0
1,Percentage,2023-06-23,805,0,0,22,female,2,265.22
1,Percentage,2023-06-23,806,0,0,50,male,15,115.34
1,Percentage,2023-06-23,807,0,0,18,male,29,369.55
1,Percentage,2023-06-23,808,0,0,35,female,44,350.08
1,Percentage,2023-06-23,809,0,0,49,male,22,145.0
1,Percentage,2023-06-23,810,1,1,64,female,27,438.53
1,Percentage,2023-06-23,811,0,0,66,male,39,230.59
1,Percentage,2023-06-23,812,0,0,28,female,4,181.63
1,Percentage,2023-06-23,813,0,1,38,male,19,118.55
1,Percentage,2023-06-23,814,0,1,43,male,39,169.78
1,Percentage,2023-06-23,815,0,0,42,female,43,59.91
1,Percentage,2023-06-23,816,0,0,39,male,0,312.47
1,Percentage,2023-06-23,817,0,0,44,female,29,429.0
1,Percentage,2023-06-23,818,0,1,66,male,20,297.04
1,Percentage,2023-06-23,819,1,0,30,female,19,148.67
1,Percentage,2023-06-23,820,0,0,50,female,5,65.15
1,Percentage,2023-06-23,821,0,0,51,female,21,146.58
1,Percentage,2023-06-23,822,0,0,58,female,17,237.25
1,Percentage,2023-06-23,823,0,1,52,male,7,391.83
1,Percentage,2023-06-23,824,1,1,18,male,38,134.53
1,Percentage,2023-06-23,825,0,0,38,female,31,373.91
1,Percentage,2023-06-23,826,0,0,65,female,32,440.12
1,Percentage,2023-06-23,827,0,0,23,female,15,254.28
1,Percentage,2023-06-23,828,1,0,45,male,11,419.64
1,Percentage,2023-06-23,829,0,0,34,male,37,299.6
1,Percentage,2023-06-23,830,0,0,22,male,33,336.69
1,Percentage,2023-06-23,831,0,0,48,male,13,286.83
1,Percentage,2023-06-23,832,1,1,22,female,35,258.43
1,Percentage,2023-06-23,833,1,0,55,female,32,155.59
1,Percentage,2023-06-23,834,0,0,20,female,22,186.44
1,Percentage,2023-06-23,835,0,0,40,male,49,180.49
1,Percentage,2023-06-23,836,1,0,54,male,44,303.48
1,Percentage,2023-06-23,837,0,0,54,male,1,103.98
1,Percentage,2023-06-23,838,1,1,27,female,40,462.56
1,Percentage,2023-06-23,839,0,0,27,female,20,374.29
1,Percentage,2023-06-23,840,1,1,36,male,1,230.65
1,Percentage,2023-06-23,841,0,1,34,female,26,121.38
1,Percentage,2023-06-23,842,1,0,38,male,8,446.9
1,Percentage,2023-06-23,843,0,0,31,male,0,420.7
1,Percentage,2023-06-23,844,1,0,26,female,10,374.77
1,Percentage,2023-06-23,845,1,0,63,male,2,172.2
1,Percentage,2023-06-23,846,1,0,18,female,22,231.1
1,Percentage,2023-06-23,847,0,1,68,male,25,96.24
1,Percentage,2023-06-23,848,1,1,62,female,3,135.07
1,Percentage,2023-06-23,849,0,0,30,female,17,402.36
1,Percentage,2023-06-23,850,0,0,21,female,5,371.77
1,Percentage,2023-06-23,851,0,0,18,male,34,317.07
1,Percentage,2023-06-23,852,0,1,66,male,21,453.08
1,Percentage,2023-06-23,853,0,0,57,female,42,312.47
1,Percentage,2023-06-23,854,0,0,49,female,14,260.14
1,Percentage,2023-06-23,855,0,1,51,male,21,203.17
1,Percentage,2023-06-23,856,1,0,45,male,36,473.2
1,Percentage,2023-06-23,857,1,0,48,male,41,87.22
1,Percentage,2023-06-23,858,0,0,25,female,11,468.9
1,Percentage,2023-06-23,859,0,0,56,male,46,422.02
1,Percentage,2023-06-23,860,0,0,43,male,48,108.47
1,Percentage,2023-06-23,861,0,0,51,female,41,304.24
1,Percentage,2023-06-23,862,0,0,20,male,37,439.95
1,Percentage,2023-06-23,863,0,0,67,male,17,307.31
1,Percentage,2023-06-23,864,1,1,29,male,44,458.24
1,Percentage,2023-06-23,865,0,0,18,female,34,474.34
1,Percentage,2023-06-23,866,0,0,61,female,29,240.07
1,Percentage,2023-06-23,867,1,0,22,female,23,219.79
1,Percentage,2023-06-23,868,1,0,47,female,41,471.34
1,Percentage,2023-06-23,869,1,0,47,female,29,353.81
1,Percentage,2023-06-23,870,0,0,34,female,13,102.21
1,Percentage,2023-06-23,871,0,0,65,female,5,69.03
1,Percentage,2023-06-23,872,0,0,64,male,2,304.08
1,Percentage,2023-06-23,873,0,0,40,male,15,468.58
1,Percentage,2023-06-23,874,0,0,32,female,6,429.91
1,Percentage,2023-06-23,875,0,0,54,male,13,354.13
1,Percentage,2023-06-23,876,1,0,38,male,8,112.6
1,Percentage,2023-06-23,877,0,0,31,female,14,164.4
1,Percentage,2023-06-23,878,1,1,19,male,20,443.98
1,Percentage,2023-06-23,879,0,0,28,male,34,132.26
1,Percentage,2023-06-23,880,1,0,68,male,1,175.3
1,Percentage,2023-06-23,881,0,1,56,male,26,108.32
1,Percentage,2023-06-23,882,0,1,55,male,1,354.25
1,Percentage,2023-06-23,883,0,1,51,female,34,474.79
1,Percentage,2023-06-23,884,0,0,55,female,17,171.04
1,Percentage,2023-06-23,885,1,0,67,female,13,263.93
1,Percentage,2023-06-23,886,0,0,51,male,19,335.45
1,Percentage,2023-06-23,887,0,0,35,female,17,499.76
1,Percentage,2023-06-23,888,0,0,47,male,9,97.16
1,Percentage,2023-06-23,889,0,0,32,male,24,274.36
1,Percentage,2023-06-23,890,1,0,44,male,1,223.3
1,Percentage,2023-06-23,891,0,0,68,male,24,439.62
1,Percentage,2023-06-23,892,0,0,51,female,32,264.19
1,Percentage,2023-06-23,893,0,0,69,female,35,99.94
1,Percentage,2023-06-23,894,1,0,55,male,30,335.49
1,Percentage,2023-06-23,895,1,1,50,female,13,396.85
1,Percentage,2023-06-23,896,1,1,41,male,0,51.3
1,Percentage,2023-06-23,897,0,0,32,female,45,436.53
1,Percentage,2023-06-23,898,1,0,47,female,15,133.71
1,Percentage,2023-06-23,899,0,0,59,male,45,298.43
1,Percentage,2023-06-23,900,1,1,68,female,2,237.11
1,Percentage,2023-06-23,901,1,0,34,male,34,373.84
1,Percentage,2023-06-23,902,0,1,22,female,40,217.02
1,Percentage,2023-06-23,903,0,0,46,male,5,441.39
1,Percentage,2023-06-23,904,1,0,21,male,24,378.72
1,Percentage,2023-06-23,905,0,0,27,female,12,341.47
1,Percentage,2023-06-23,906,1,1,34,female,33,408.31
1,Percentage,2023-06-23,907,1,0,27,male,7,389.31
1,Percentage,2023-06-23,908,1,1,34,female,20,66.17
1,Percentage,2023-06-23,909,0,0,37,female,33,227.63
1,Percentage,2023-06-23,910,0,1,41,male,3,468.86
1,Percentage,2023-06-23,911,1,1,22,male,24,106.58
1,Percentage,2023-06-23,912,0,0,51,female,14,381.69
1,Percentage,2023-06-23,913,1,1,23,male,3,488.57
1,Percentage,2023-06-23,914,1,0,19,male,44,73.49
1,Percentage,2023-06-23,915,0,0,30,male,11,356.99
1,Percentage,2023-06-23,916,1,1,60,female,31,260.67
1,Percentage,2023-06-23,917,0,0,60,female,31,310.63
1,Percentage,2023-06-23,918,0,0,65,male,27,88.4
1,Percentage,2023-06-23,919,1,0,28,female,12,69.35
1,Percentage,2023-06-23,920,0,0,68,male,30,350.09
1,Percentage,2023-06-23,921,0,0,64,female,13,420.49
1,Percentage,2023-06-23,922,1,1,40,male,19,401.91
1,Percentage,2023-06-23,923,0,0,33,male,17,294.71
1,Percentage,2023-06-23,924,1,1,48,female,28,94.94
1,Percentage,2023-06-23,925,0,1,28,male,5,359.62
1,Percentage,2023-06-23,926,0,0,33,female,31,158.85
1,Percentage,2023-06-23,927,0,0,25,female,28,459.98
